customer_id,last_purchase_date,first_purchase_date,frequency,monetary,recency,recency_score,frequency_score,monetary_score,rfm_score,customer_segment,customer_name,gender,age,city,state,country,signup_date,churn_status,churn_score
C0044970,2025-11-23,2025-02-09,5,7758.81,39,4,4,5,445,Champions,Camila Miller,Female,41,Boston,Massachusetts,United States,2024-05-13,Active,11.9
C0044971,2025-12-09,2025-10-09,2,226.98,23,4,3,1,431,Potential Loyalists,Aria Anderson,Female,18,Dallas,Texas,United States,2025-01-23,Active,31.5
C0044972,2023-12-27,2023-12-27,1,284.48,736,1,2,1,121,Lost Customers,Aarav Brown,Male,41,London,England,United Kingdom,2023-05-31,Lost,100.0
C0044973,2025-12-25,2025-06-23,3,2393.77,7,5,4,4,544,Champions,Olivia Garcia,Male,49,Mumbai,Maharashtra,India,2024-08-18,Active,11.1
C0044975,2025-12-15,2024-03-29,4,2285.65,17,5,4,4,544,Champions,Aria Wilson,Male,47,Los Angeles,California,United States,2023-12-24,Active,12.6
C0044976,2025-12-31,2023-12-06,24,16839.43,1,5,5,5,555,Champions,Mia Robinson,Female,39,San Francisco,California,United States,2023-11-22,Active,0.2
C0044977,2024-08-23,2024-08-23,1,545.82,496,1,2,2,122,Lost Customers,Aria Miller,Male,38,Chicago,Illinois,United States,2023-12-03,Lost,100.0
C0044978,2025-09-30,2024-04-17,3,1262.97,93,3,4,3,343,Loyal Customers,Camila Anderson,Female,43,Austin,Texas,United States,2024-02-15,Needs Attention,28.0
C0044979,2025-12-07,2025-11-07,2,404.76,25,4,3,2,432,Potential Loyalists,Camila Chen,Male,35,Los Angeles,California,United States,2025-08-02,Active,27.8
C0044980,2025-11-20,2024-12-19,7,2118.1,42,4,5,4,454,Champions,Amelia Chen,Female,28,Miami,Florida,United States,2024-12-02,Active,10.3
C0044981,2025-09-30,2024-10-07,4,1193.84,93,3,4,3,343,Loyal Customers,Noah Patel,Male,34,San Francisco,California,United States,2024-05-31,Needs Attention,28.0
C0044982,2025-01-25,2024-10-21,2,1823.42,341,2,3,3,233,At Risk,Aisha Singh,Male,33,Mumbai,Maharashtra,India,2023-05-20,At Risk,71.4
C0044983,2025-05-16,2025-05-16,1,418.1,230,2,2,2,222,Need Nurture,Grace Patel,Female,42,Phoenix,Arizona,United States,2024-05-07,At Risk,64.7
C0044984,2025-12-30,2025-10-12,20,15809.82,2,5,5,5,555,Champions,Isabella Davis,Female,26,Miami,Florida,United States,2025-10-11,Active,0.3
C0044985,2025-10-12,2025-01-28,2,646.19,81,3,3,2,332,Need Nurture,Kai Gupta,Female,51,Dallas,Texas,United States,2024-05-03,Active,36.2
C0044986,2025-12-01,2025-05-23,4,2600.36,31,4,4,4,444,Champions,Aria Lee,Male,41,Austin,Texas,United States,2025-02-02,Active,14.7
C0044987,2025-10-26,2025-04-12,5,4310.93,67,3,4,5,345,Loyal Customers,Hannah Kim,Female,51,San Francisco,California,United States,2024-11-16,Active,16.1
C0044988,2024-04-13,2024-04-13,1,105.37,628,1,2,1,121,Lost Customers,Olivia Brown,Female,34,Dallas,Texas,United States,2023-02-20,Lost,100.0
C0044989,2025-12-14,2024-12-16,5,1141.48,18,5,4,3,543,Loyal Customers,Fatima Kim,Female,21,Los Angeles,California,United States,2024-04-24,Active,16.7
C0044990,2025-04-09,2025-04-09,1,238.95,267,2,2,1,221,Need Nurture,Theo Garcia,Male,22,Atlanta,Georgia,United States,2024-03-22,At Risk,74.2
C0044991,2024-11-22,2023-05-06,4,2197.3,405,1,4,4,144,Loyal Customers,Grace Davis,Female,29,Sydney,New South Wales,Australia,2023-03-13,Lost,71.0
C0044992,2024-04-28,2024-04-28,1,173.12,613,1,2,1,121,Lost Customers,Olivia Taylor,Male,24,London,England,United Kingdom,2022-10-22,Lost,100.0
C0044993,2025-11-03,2025-11-03,1,478.23,59,3,2,2,322,Need Nurture,Alex Chen,Female,18,Sydney,New South Wales,Australia,2025-09-25,Active,38.9
C0044994,2025-12-19,2023-08-29,23,12771.23,13,5,5,5,555,Champions,Ravi Singh,Male,39,Austin,Texas,United States,2023-07-16,Active,2.0
C0044995,2025-06-03,2025-06-03,1,294.72,212,2,2,2,222,Need Nurture,Hannah Brown,Female,41,Miami,Florida,United States,2024-06-14,At Risk,61.9
C0044997,2025-07-09,2023-01-11,12,4364.93,176,2,5,5,255,Loyal Customers,Mia Taylor,Male,54,Chicago,Illinois,United States,2023-01-01,Needs Attention,26.5
C0044998,2025-12-07,2025-06-28,5,1917.19,25,4,4,3,443,Loyal Customers,Noah Garcia,Male,37,San Francisco,California,United States,2025-06-12,Active,17.8
C0044999,2025-01-19,2023-05-15,7,5850.58,347,2,5,5,255,Loyal Customers,Amelia Brown,Male,33,Boston,Massachusetts,United States,2023-04-14,At Risk,52.3
C0045000,2025-09-09,2025-07-10,2,213.4,114,3,3,1,331,Need Nurture,Kai Lee,Female,33,Sydney,New South Wales,Australia,2025-04-26,Needs Attention,45.2
C0045001,2024-07-24,2024-07-24,1,4640.81,526,1,2,5,125,Lost Customers,Noah Garcia,Female,46,New Delhi,Delhi,India,2024-03-13,Lost,97.3
C0045002,2025-12-27,2025-03-01,11,9256.08,5,5,5,5,555,Champions,Priya Patel,Male,21,Dallas,Texas,United States,2025-02-09,Active,0.8
C0045003,2025-04-07,2024-12-25,3,864.11,269,2,4,2,242,At Risk,Fatima Miller,Male,18,Dallas,Texas,United States,2024-12-03,At Risk,58.5
C0045004,2023-08-19,2023-08-19,1,2092.83,866,1,2,4,124,Lost Customers,Kai Miller,Male,40,Los Angeles,California,United States,2023-06-17,Lost,100.0
C0045005,2025-11-26,2025-03-14,10,6016.79,36,4,5,5,455,Champions,Aria Anderson,Female,40,Mumbai,Maharashtra,India,2025-03-03,Active,5.4
C0045006,2024-01-25,2024-01-25,1,73.66,707,1,2,1,121,Lost Customers,Grace Gupta,Male,44,Los Angeles,California,United States,2022-04-03,Lost,100.0
C0045008,2025-12-14,2024-07-15,12,7661.1,18,5,5,5,555,Champions,Aarav Thomas,Female,58,Toronto,Ontario,Canada,2024-06-12,Active,2.7
C0045009,2025-07-11,2025-07-11,1,406.75,174,2,2,2,222,Need Nurture,Sofia Brown,Male,47,Bengaluru,Karnataka,India,2023-07-22,Needs Attention,56.2
C0045010,2025-08-06,2023-08-04,7,4229.75,148,2,5,5,255,Loyal Customers,Maya Smith,Male,18,Phoenix,Arizona,United States,2022-07-26,Needs Attention,22.3
C0045012,2025-11-02,2025-05-11,4,2387.24,60,3,4,4,344,Loyal Customers,Sofia Robinson,Female,18,San Francisco,California,United States,2025-04-23,Active,19.0
C0045013,2025-05-04,2025-05-04,1,382.44,242,2,2,2,222,Need Nurture,Mia Smith,Male,38,Boston,Massachusetts,United States,2023-08-10,At Risk,66.5
C0045014,2025-12-05,2025-08-07,2,665.07,27,4,3,2,432,Potential Loyalists,Mia Thomas,Male,39,Sydney,New South Wales,Australia,2022-12-23,Active,28.1
C0045015,2025-11-17,2024-02-17,7,6527.69,45,4,5,5,455,Champions,Theo Taylor,Male,58,Chicago,Illinois,United States,2023-09-07,Active,6.8
C0045016,2025-08-04,2025-08-04,1,160.11,150,2,2,1,221,Need Nurture,Grace Gupta,Non-binary,28,Seattle,Washington,United States,2025-02-26,Needs Attention,56.6
C0045017,2024-11-19,2024-11-19,1,1712.17,408,1,2,3,123,Lost Customers,Ethan Singh,Female,26,Chicago,Illinois,United States,2022-06-29,Lost,87.5
C0045018,2025-09-25,2025-09-25,1,159.92,98,3,2,1,321,Need Nurture,Liam Gupta,Male,40,Austin,Texas,United States,2024-10-18,Needs Attention,48.8
C0045019,2025-05-04,2025-05-04,1,274.68,242,2,2,1,221,Need Nurture,Sofia Chen,Male,25,New York,New York,United States,2025-02-08,At Risk,70.5
C0045020,2025-02-09,2025-02-09,1,43.55,326,2,2,1,221,Need Nurture,Priya Johnson,Male,34,Phoenix,Arizona,United States,2024-06-04,At Risk,83.1
C0045021,2025-08-06,2025-08-06,1,131.57,148,2,2,1,221,Need Nurture,Olivia Thomas,Male,48,Los Angeles,California,United States,2025-07-08,Needs Attention,56.3
C0045022,2025-09-30,2025-09-30,1,125.82,93,3,2,1,321,Need Nurture,Olivia Davis,Female,46,Atlanta,Georgia,United States,2024-06-28,Needs Attention,48.0
C0045023,2025-11-18,2023-02-21,27,10456.04,44,4,5,5,455,Champions,Aarav Miller,Male,50,Chicago,Illinois,United States,2022-11-03,Active,6.6
C0045024,2025-08-02,2025-08-02,1,852.52,152,2,2,2,222,Need Nurture,Isabella Chen,Male,21,New York,New York,United States,2024-08-23,Needs Attention,52.9
C0045025,2025-09-11,2025-09-11,1,1676.07,112,3,2,3,323,Need Nurture,Ethan Lee,Male,44,Denver,Colorado,United States,2024-10-07,Needs Attention,42.9
C0045026,2025-12-23,2025-12-23,1,1680.11,9,5,2,3,523,Potential Loyalists,Fatima Thomas,Male,37,Seattle,Washington,United States,2025-05-21,Active,27.4
C0045027,2025-11-22,2025-06-14,7,5005.33,40,4,5,5,455,Champions,Ravi Wilson,Female,65,Los Angeles,California,United States,2024-08-09,Active,6.0
C0045028,2025-10-29,2025-06-25,3,862.31,64,3,4,2,342,Need Nurture,Fatima Taylor,Male,46,Phoenix,Arizona,United States,2025-03-05,Active,27.6
C0045029,2025-12-29,2025-12-29,1,1250.5,3,5,2,3,523,Potential Loyalists,Priya Smith,Male,37,Dallas,Texas,United States,2025-06-20,Active,26.5
C0045030,2025-09-14,2024-07-25,3,995.16,109,3,4,3,343,Loyal Customers,Sofia Martinez,Female,49,Denver,Colorado,United States,2024-04-12,Needs Attention,30.4
C0045031,2025-12-26,2025-12-26,1,2486.24,6,5,2,4,524,Potential Loyalists,Hannah Anderson,Male,44,London,England,United Kingdom,2025-09-08,Active,22.9
C0045032,2025-05-23,2025-05-23,1,175.9,223,2,2,1,221,Need Nurture,Aria Robinson,Male,46,Los Angeles,California,United States,2023-11-13,At Risk,67.6
C0045033,2025-11-14,2024-01-24,3,273.6,48,4,4,1,441,Potential Loyalists,Mia Kim,Female,43,Phoenix,Arizona,United States,2023-08-06,Active,29.2
C0045034,2025-11-21,2025-07-23,2,796.16,41,4,3,2,432,Potential Loyalists,Ravi Garcia,Female,32,Austin,Texas,United States,2025-06-05,Active,30.2
C0045035,2025-12-15,2024-12-01,3,611.53,17,5,4,2,542,Potential Loyalists,Grace Sharma,Male,32,Seattle,Washington,United States,2024-07-05,Active,20.6
C0045036,2024-12-07,2024-12-07,1,167.14,390,1,2,1,121,Lost Customers,Aria Anderson,Male,45,New York,New York,United States,2023-05-13,Lost,92.8
C0045037,2025-09-10,2025-09-10,1,207.35,113,3,2,1,321,Need Nurture,James Davis,Female,30,London,England,United Kingdom,2022-12-31,Needs Attention,51.0
C0045038,2025-10-11,2025-10-11,1,269.25,82,3,2,1,321,Need Nurture,Zara Kim,Male,39,Los Angeles,California,United States,2025-08-23,Active,46.4
C0045039,2023-12-21,2023-02-22,4,2136.93,742,1,4,4,144,Loyal Customers,Isabella Davis,Female,43,New York,New York,United States,2022-10-06,Lost,100.0
C0045040,2025-12-22,2025-12-22,1,47.42,10,5,2,1,521,Potential Loyalists,Hannah Robinson,Female,30,Bengaluru,Karnataka,India,2025-03-27,Active,35.5
C0045041,2025-10-12,2024-11-03,5,3288.9,81,3,4,4,344,Loyal Customers,Grace Singh,Male,42,Mumbai,Maharashtra,India,2024-08-26,Active,22.2
C0045042,2025-12-02,2025-04-08,7,2110.68,30,4,5,4,454,Champions,Noah Robinson,Prefer not to say,37,London,England,United Kingdom,2024-10-31,Active,8.5
C0045043,2025-09-28,2023-11-13,3,1638.44,95,3,4,3,343,Loyal Customers,Ethan Chen,Female,33,Toronto,Ontario,Canada,2023-10-20,Needs Attention,28.3
C0045044,2024-12-30,2024-12-30,1,1433.34,367,1,2,3,123,Lost Customers,Noah Patel,Female,46,Austin,Texas,United States,2022-11-16,Lost,81.3
C0045045,2025-12-24,2024-09-05,4,884.67,8,5,4,2,542,Potential Loyalists,Zara Thomas,Male,22,Vancouver,British Columbia,Canada,2023-10-12,Active,19.2
C0045046,2025-12-24,2024-04-09,5,3843.93,8,5,4,4,544,Champions,Olivia Thomas,Female,22,London,England,United Kingdom,2024-01-26,Active,11.2
C0045047,2025-10-14,2023-12-09,6,6086.83,79,3,5,5,355,Loyal Customers,Theo Davis,Male,38,Mumbai,Maharashtra,India,2023-11-30,Active,11.9
C0045048,2025-11-16,2025-06-08,2,759.1,46,4,3,2,432,Potential Loyalists,Olivia Garcia,Male,24,New York,New York,United States,2025-02-04,Active,30.9
C0045049,2025-08-17,2025-08-17,1,48.03,137,3,2,1,321,Need Nurture,Ravi Davis,Female,53,Mumbai,Maharashtra,India,2024-07-21,Needs Attention,54.6
C0045050,2025-09-16,2025-09-16,1,107.84,107,3,2,1,321,Need Nurture,Aarav Gupta,Male,33,London,England,United Kingdom,2025-08-24,Needs Attention,50.1
C0045051,2025-07-26,2023-11-20,3,1044.91,159,2,4,3,243,Loyal Customers,Ethan Thomas,Male,20,Mumbai,Maharashtra,India,2023-03-25,Needs Attention,38.0
C0045052,2025-03-12,2025-03-12,1,66.65,295,2,2,1,221,Need Nurture,Camila Brown,Non-binary,35,New York,New York,United States,2024-10-24,At Risk,78.5
C0045053,2024-08-28,2024-08-28,1,1211.92,491,1,2,3,123,Lost Customers,Ravi Miller,Male,58,Seattle,Washington,United States,2024-07-07,Lost,100.0
C0045054,2025-12-18,2025-12-18,1,796.21,14,5,2,2,522,Potential Loyalists,Benjamin Thomas,Male,27,Bengaluru,Karnataka,India,2023-09-03,Active,32.1
C0045055,2025-12-18,2023-07-13,3,2674.77,14,5,4,4,544,Champions,Zara Smith,Female,30,San Francisco,California,United States,2023-04-12,Active,12.1
C0045056,2025-05-05,2025-05-05,1,1459.78,241,2,2,3,223,Need Nurture,Mia Lee,Female,44,Mumbai,Maharashtra,India,2024-01-30,At Risk,62.3
C0045057,2025-12-13,2023-09-29,4,1272.54,19,4,4,3,443,Loyal Customers,Amelia Martinez,Female,54,Los Angeles,California,United States,2022-05-01,Active,16.9
C0045058,2025-09-19,2025-05-31,2,1900.75,104,3,3,3,333,Need Nurture,Mia Kim,Male,25,Atlanta,Georgia,United States,2025-02-12,Needs Attention,35.7
C0045059,2024-12-22,2024-12-22,1,48.4,375,1,2,1,121,Lost Customers,Ethan Robinson,Male,28,Denver,Colorado,United States,2023-05-29,Lost,90.5
C0045060,2025-12-29,2025-09-19,13,9334.8,3,5,5,5,555,Champions,Daniel Wilson,Male,19,Mumbai,Maharashtra,India,2025-09-11,Active,0.5
C0045061,2025-12-24,2024-06-30,5,5500.58,8,5,4,5,545,Champions,Zara Miller,Male,37,Melbourne,Victoria,Australia,2023-12-20,Active,7.2
C0045062,2025-12-26,2023-02-26,27,16337.2,6,5,5,5,555,Champions,Olivia Kim,Female,40,Atlanta,Georgia,United States,2022-03-23,Active,0.9
C0045063,2025-12-19,2025-12-19,1,198.56,13,5,2,1,521,Potential Loyalists,Olivia Thomas,Male,48,Seattle,Washington,United States,2025-03-09,Active,36.0
C0045064,2023-04-10,2023-04-10,1,235.7,997,1,2,1,121,Lost Customers,Daniel Johnson,Female,42,Chicago,Illinois,United States,2022-03-27,Lost,100.0
C0045065,2025-05-14,2025-05-14,1,136.13,232,2,2,1,221,Need Nurture,Maya Brown,Male,38,Bengaluru,Karnataka,India,2023-03-23,At Risk,69.0
C0045066,2025-12-23,2025-12-23,1,478.52,9,5,2,2,522,Potential Loyalists,Ethan Garcia,Male,40,London,England,United Kingdom,2025-11-15,Active,31.4
C0045067,2025-05-11,2025-05-11,1,550.92,235,2,2,2,222,Need Nurture,Liam Robinson,Male,44,London,England,United Kingdom,2023-03-03,At Risk,65.4
C0045068,2024-10-30,2024-04-03,3,2387.7,428,1,4,4,144,Loyal Customers,Fatima Kim,Female,23,Los Angeles,California,United States,2024-03-02,Lost,74.5
C0045069,2024-01-14,2024-01-14,1,643.72,718,1,2,2,122,Lost Customers,Liam Taylor,Female,40,New York,New York,United States,2023-03-01,Lost,100.0
C0045070,2025-12-19,2024-12-06,6,3147.66,13,5,5,4,554,Champions,Noah Robinson,Female,18,Phoenix,Arizona,United States,2024-06-15,Active,6.0
C0045072,2025-10-10,2025-10-10,1,85.95,83,3,2,1,321,Need Nurture,Aarav Thomas,Female,59,Mumbai,Maharashtra,India,2024-04-21,Active,46.5
C0045073,2025-12-19,2025-11-06,2,761.75,13,5,3,2,532,Potential Loyalists,Alex Sharma,Male,30,Mumbai,Maharashtra,India,2025-06-15,Active,26.0
C0045074,2025-11-23,2024-01-18,13,11480.49,39,4,5,5,455,Champions,Sofia Davis,Female,41,Phoenix,Arizona,United States,2023-12-26,Active,5.9
C0045075,2025-11-18,2025-11-18,1,364.54,44,4,2,2,422,Potential Loyalists,Theo Sharma,Female,47,Los Angeles,California,United States,2025-05-06,Active,36.6
C0045076,2024-12-14,2024-12-14,1,201.42,383,1,2,1,121,Lost Customers,Mia Robinson,Male,56,Phoenix,Arizona,United States,2024-10-01,Lost,91.7
C0045077,2025-07-02,2025-07-02,1,859.95,183,2,2,2,222,Need Nurture,Alex Thomas,Female,36,Mumbai,Maharashtra,India,2024-10-09,At Risk,57.6
C0045078,2025-03-29,2025-03-29,1,155.1,278,2,2,1,221,Need Nurture,Kai Anderson,Male,29,Austin,Texas,United States,2023-06-06,At Risk,75.9
C0045079,2025-10-27,2024-09-13,5,3636.43,66,3,4,4,344,Loyal Customers,Grace Davis,Female,43,Dallas,Texas,United States,2024-03-05,Active,19.9
C0045080,2025-12-12,2025-11-22,2,1204.14,20,4,3,3,433,Potential Loyalists,Benjamin Smith,Male,53,Vancouver,British Columbia,Canada,2025-05-18,Active,23.0
C0045081,2025-07-15,2025-07-15,1,236.25,170,2,2,1,221,Need Nurture,Fatima Wilson,Female,38,Austin,Texas,United States,2023-07-28,Needs Attention,59.6
C0045082,2025-08-14,2025-08-14,1,144.42,140,2,2,1,221,Need Nurture,Olivia Gupta,Male,53,Manchester,England,United Kingdom,2024-09-27,Needs Attention,55.1
C0045083,2025-02-22,2024-11-12,2,1923.06,313,2,3,3,233,At Risk,Zara Wilson,Female,49,San Francisco,California,United States,2024-08-19,At Risk,67.2
C0045084,2025-07-31,2025-07-31,1,42.94,154,2,2,1,221,Need Nurture,Ravi Anderson,Non-binary,46,Vancouver,British Columbia,Canada,2025-06-29,Needs Attention,57.2
C0045085,2023-09-11,2023-09-11,1,737.96,843,1,2,2,122,Lost Customers,Benjamin Sharma,Female,37,Sydney,New South Wales,Australia,2023-09-06,Lost,100.0
C0045086,2025-07-05,2025-06-10,2,416.13,180,2,3,2,232,At Risk,Isabella Khan,Male,34,Atlanta,Georgia,United States,2025-03-15,Needs Attention,51.1
C0045087,2024-12-15,2024-12-15,1,549.1,382,1,2,2,122,Lost Customers,James Patel,Female,58,New York,New York,United States,2024-04-05,Lost,87.6
C0045088,2025-05-05,2025-05-05,1,1105.27,241,2,2,3,223,Need Nurture,Daniel Taylor,Male,27,Seattle,Washington,United States,2023-01-29,At Risk,62.3
C0045089,2025-07-15,2025-07-15,1,1454.7,170,2,2,3,223,Need Nurture,Grace Miller,Female,43,Mumbai,Maharashtra,India,2022-08-25,Needs Attention,51.6
C0045090,2023-12-31,2023-08-13,3,505.18,732,1,4,2,142,At Risk,Fatima Garcia,Male,42,Miami,Florida,United States,2023-03-11,Lost,100.0
C0045091,2025-11-22,2024-10-08,11,7031.07,40,4,5,5,455,Champions,Aisha Wilson,Male,41,San Francisco,California,United States,2024-02-22,Active,6.0
C0045092,2025-08-20,2025-06-09,2,168.62,134,3,3,1,331,Need Nurture,Grace Gupta,Male,24,New Delhi,Delhi,India,2024-06-05,Needs Attention,48.2
C0045093,2025-02-23,2024-09-30,3,649.84,312,2,4,2,242,At Risk,Fatima Martinez,Male,38,Dallas,Texas,United States,2023-12-18,At Risk,65.0
C0045095,2025-08-29,2025-08-29,1,147.79,125,3,2,1,321,Need Nurture,Liam Taylor,Male,48,Dallas,Texas,United States,2023-07-03,Needs Attention,52.8
C0045096,2025-12-14,2024-03-21,27,20088.1,18,5,5,5,555,Champions,Mia Wilson,Female,40,Bengaluru,Karnataka,India,2024-01-29,Active,2.7
C0045097,2023-11-23,2023-11-23,1,1200.36,770,1,2,3,123,Lost Customers,Aisha Khan,Male,55,Miami,Florida,United States,2022-10-05,Lost,100.0
C0045098,2024-11-05,2024-11-05,1,484.9,422,1,2,2,122,Lost Customers,Ethan Kim,Female,54,London,England,United Kingdom,2022-05-06,Lost,93.6
C0045099,2024-12-28,2024-12-28,1,74.22,369,1,2,1,121,Lost Customers,Aarav Lee,Male,32,Boston,Massachusetts,United States,2024-06-29,Lost,89.6
C0045100,2025-09-03,2025-09-03,1,1112.75,120,3,2,3,323,Need Nurture,Priya Thomas,Male,54,New York,New York,United States,2025-04-24,Needs Attention,44.1
C0045101,2025-11-20,2025-11-20,1,54.49,42,4,2,1,421,Potential Loyalists,Theo Patel,Female,30,Mumbai,Maharashtra,India,2024-11-05,Active,40.3
C0045102,2025-12-23,2025-12-07,5,3769.11,9,5,4,4,544,Champions,Hannah Brown,Female,53,Mumbai,Maharashtra,India,2025-11-28,Active,11.4
C0045103,2025-07-14,2024-12-06,2,1324.8,171,2,3,3,233,At Risk,Theo Singh,Male,23,Vancouver,British Columbia,Canada,2023-12-19,Needs Attention,45.8
C0045104,2025-07-16,2024-11-13,2,2810.96,169,2,3,4,234,At Risk,Liam Kim,Male,55,Phoenix,Arizona,United States,2023-09-15,Needs Attention,41.5
C0045105,2025-10-17,2024-11-04,3,699.79,76,3,4,2,342,Need Nurture,Ravi Brown,Female,29,Melbourne,Victoria,Australia,2024-10-31,Active,29.5
C0045106,2025-12-21,2025-05-17,5,1699.72,11,5,4,3,543,Loyal Customers,Theo Lee,Female,33,New York,New York,United States,2025-05-01,Active,15.7
C0045107,2025-10-06,2023-12-27,6,5234.39,87,3,5,5,355,Loyal Customers,Kai Brown,Male,35,Chicago,Illinois,United States,2023-12-24,Active,13.1
C0045108,2024-07-29,2024-07-29,1,481.0,521,1,2,2,122,Lost Customers,Hannah Gupta,Male,30,Bengaluru,Karnataka,India,2024-07-28,Lost,100.0
C0045109,2025-08-05,2025-08-05,1,1272.45,149,2,2,3,223,Need Nurture,Noah Sharma,Male,53,Los Angeles,California,United States,2024-04-08,Needs Attention,48.5
C0045110,2025-05-21,2024-12-11,2,419.17,225,2,3,2,232,At Risk,Aria Lee,Female,18,Austin,Texas,United States,2024-06-27,At Risk,57.9
C0045111,2025-04-11,2025-04-11,1,203.68,265,2,2,1,221,Need Nurture,Daniel Kim,Male,43,Boston,Massachusetts,United States,2023-03-05,At Risk,73.9
C0045112,2025-12-15,2023-03-17,22,13513.6,17,5,5,5,555,Champions,James Khan,Male,44,Melbourne,Victoria,Australia,2022-05-15,Active,2.6
C0045113,2025-08-28,2025-05-26,3,2211.5,126,3,4,4,344,Loyal Customers,Benjamin Taylor,Male,24,Melbourne,Victoria,Australia,2024-04-13,Needs Attention,29.0
C0045114,2025-11-28,2024-12-03,3,1975.03,34,4,4,4,444,Champions,Isabella Garcia,Non-binary,32,Miami,Florida,United States,2024-01-02,Active,15.1
C0045115,2025-12-21,2025-03-31,5,1863.44,11,5,4,3,543,Loyal Customers,Ravi Thomas,Female,25,Austin,Texas,United States,2025-01-27,Active,15.7
C0045116,2025-08-17,2025-03-01,5,1341.66,137,3,4,3,343,Loyal Customers,Olivia Khan,Female,33,Mumbai,Maharashtra,India,2025-01-19,Needs Attention,34.6
C0045117,2025-06-22,2024-11-21,2,122.25,193,2,3,1,231,At Risk,Sofia Khan,Female,48,Vancouver,British Columbia,Canada,2024-10-28,At Risk,57.1
C0045118,2025-10-01,2025-10-01,1,48.38,92,3,2,1,321,Need Nurture,Ravi Patel,Male,32,Miami,Florida,United States,2024-05-30,Needs Attention,47.9
C0045119,2024-03-20,2024-03-20,1,119.4,652,1,2,1,121,Lost Customers,Ethan Singh,Male,40,Bengaluru,Karnataka,India,2022-03-05,Lost,100.0
C0045120,2025-09-19,2025-02-04,2,1399.02,104,3,3,3,333,Need Nurture,Mia Lee,Female,36,Los Angeles,California,United States,2025-01-01,Needs Attention,35.7
C0045121,2023-10-17,2023-10-17,1,506.93,807,1,2,2,122,Lost Customers,Fatima Patel,Female,61,Los Angeles,California,United States,2023-06-25,Lost,100.0
